,COUNTYFP,TRACTCE,GEOID,geometry,Estimated Pop. Under 5,Percent Under 5
721,005,037300,36005037300,"POLYGON ((-73.893374 40.846401, -73.892421 40.848003, -73.890936 40.850477, -73.8899 40.849869, -73.889332 40.850832, -73.889879 40.85207, -73.889518 40.851803, -73.888953 40.851441, -73.888032 40.850997, -73.887518 40.850949, -73.886436 40.850309, -73.888155 40.848929, -73.888837 40.848134, -73.889965 40.846793, -73.891125 40.84541, -73.892901 40.846269, -73.893374 40.846401))",675,10.1
722,047,085800,36047085800,"POLYGON ((-73.942826 40.65111, -73.941891 40.651169, -73.940025 40.651276, -73.939051 40.651326, -73.938081 40.651376, -73.936175 40.651469, -73.935858 40.648662, -73.938749 40.648971, -73.938895 40.64957, -73.942631 40.649339, -73.942826 40.65111))",40,2.0
723,081,050201,36081050201,"POLYGON ((-73.76826 40.709526, -73.764353 40.710495, -73.762549 40.710916, -73.761406 40.708163, -73.762301 40.70795, -73.767344 40.706636, -73.76826 40.709526))",76,4.6
724,005,028100,36005028100,"POLYGON ((-73.894529 40.885504, -73.891766 40.88505, -73.889847 40.884685, -73.887047 40.884358, -73.88703 40.883889, -73.886967 40.882814, -73.888097 40.882855, -73.89165 40.882331, -73.892719 40.882664, -73.893128 40.883679, -73.894031 40.884967, -73.894529 40.885504))",177,4.7
725,047,051001,36047051001,"POLYGON ((-73.961672 40.647115, -73.960471 40.647244, -73.958141 40.647504, -73.958107 40.646518, -73.958022 40.64507, -73.960016 40.644853, -73.961214 40.644723, -73.961672 40.647115))",597,13.3
726,047,054500,36047054500,"POLYGON ((-73.968389 40.706829, -73.967289 40.707002, -73.964849 40.707454, -73.964393 40.707056, -73.963745 40.706479, -73.963098 40.7059, -73.962485 40.705352, -73.961854 40.704786, -73.964426 40.703122, -73.965204 40.702623, -73.96721 40.704256, -73.967616 40.704961, -73.968389 40.706829))",838,11.0
727,005,020601,36005020601,"POLYGON ((-73.852914 40.840086, -73.851683 40.839261, -73.850678 40.838575, -73.850011 40.838115, -73.848781 40.837271, -73.847316 40.836264, -73.849559 40.834409, -73.850166 40.834355, -73.851684 40.834201, -73.85207 40.835625, -73.852207 40.836347, -73.852331 40.83701, -73.852914 40.840086))",188,7.8
728,005,021302,36005021302,"POLYGON ((-73.922818 40.844262, -73.922633 40.844727, -73.918479 40.844973, -73.917402 40.845036, -73.917564 40.843587, -73.917955 40.843102, -73.919783 40.840876, -73.921357 40.840189, -73.921495 40.840349, -73.921945 40.841045, -73.922422 40.841837, -73.922921 40.843327, -73.922818 40.844262))",526,9.0
729,081,119300,36081119300,"POLYGON ((-73.804207 40.758747, -73.802335 40.7586, -73.801402 40.758527, -73.795804 40.758091, -73.794932 40.757798, -73.794747 40.755628, -73.801724 40.756179, -73.80266 40.756252, -73.803595 40.756324, -73.804528 40.756399, -73.804207 40.758747))",91,4.4
730,047,032500,36047032500,"POLYGON ((-73.959245 40.667142, -73.958609 40.6689, -73.957974 40.670657, -73.955269 40.670125, -73.955907 40.66836, -73.956223 40.66748, -73.95654 40.666603, -73.956859 40.66572, -73.957292 40.664303, -73.960337 40.664108, -73.959245 40.667142))",177,2.8
731,081,045200,36081045200,"POLYGON ((-73.803178 40.716351, -73.801922 40.71655, -73.798096 40.717543, -73.798055 40.717431, -73.797963 40.717162, -73.797484 40.715789, -73.7965 40.713554, -73.797262 40.713157, -73.798335 40.712908, -73.797807 40.710982, -73.798701 40.710663, -73.799272 40.711376, -73.801228 40.714223, -73.802111 40.713926, -73.802544 40.714611, -73.80278 40.715024, -73.803178 40.716351))",100,8.5
732,005,031400,36005031400,"POLYGON ((-73.847321 40.860973, -73.847261 40.86284, -73.847185 40.865283, -73.844366 40.86523, -73.844444 40.862786, -73.844504 40.860921, -73.843198 40.860897, -73.843295 40.85829, -73.847397 40.858683, -73.847321 40.860973))",112,4.9
733,081,021603,36081021603,"POLYGON ((-73.827785 40.71066, -73.824933 40.711783, -73.821122 40.710091, -73.820662 40.709869, -73.819459 40.708396, -73.818313 40.706164, -73.819119 40.706665, -73.819314 40.70587, -73.822256 40.705456, -73.822979 40.706192, -73.826532 40.708145, -73.827215 40.709995, -73.827722 40.710603, -73.827785 40.71066))",0,
734,005,009800,36005009800,"POLYGON ((-73.856151 40.82677, -73.85003 40.827596, -73.846999 40.828, -73.845255 40.828463, -73.843917 40.828447, -73.842898 40.824083, -73.845955 40.823671, -73.849018 40.82326, -73.852078 40.822847, -73.855136 40.822436, -73.855312 40.823192, -73.855646 40.824633, -73.855972 40.826064, -73.8563 40.826757, -73.856151 40.82677))",174,3.6
735,047,022900,36047022900,"POLYGON ((-73.959568 40.686683, -73.956841 40.686996, -73.954684 40.687245, -73.954538 40.686512, -73.954393 40.68578, -73.954246 40.685047, -73.953954 40.683581, -73.956112 40.683333, -73.958841 40.683018, -73.959276 40.685217, -73.959568 40.686683))",216,5.3
736,005,015300,36005015300,"POLYGON ((-73.897172 40.830368, -73.896692 40.831966, -73.896473 40.833047, -73.896369 40.83351, -73.896966 40.834343, -73.893946 40.836431, -73.891481 40.836687, -73.891387 40.835758, -73.890823 40.835809, -73.892158 40.833645, -73.891737 40.832664, -73.892685 40.832344, -73.89336 40.830152, -73.894692 40.830619, -73.896696 40.830414, -73.897172 40.830368))",394,9.3
737,005,016400,36005016400,"POLYGON ((-73.826013 40.834021, -73.825188 40.834588, -73.823816 40.83433, -73.821482 40.831573, -73.825294 40.829689, -73.828189 40.832951, -73.826013 40.834021))",101,9.4
738,081,015000,36081015000,"POLYGON ((-73.827181 40.692378, -73.82123 40.694068, -73.818413 40.694863, -73.815709 40.695638, -73.815121 40.69444, -73.817823 40.693669, -73.820643 40.692868, -73.826594 40.691179, -73.827181 40.692378))",111,4.6
739,047,016800,36047016800,"POLYGON ((-74.018732 40.60357, -74.015499 40.606842, -74.014695 40.606424, -74.01237 40.605214, -74.014521 40.602813, -74.0145033028447 40.6020502355518, -74.0147050927622 40.602084344158, -74.017034 40.602478, -74.0187555455107 40.6025164752895, -74.018732 40.60357))",128,5.9
740,005,022102,36005022102,"POLYGON ((-73.917848 40.837156, -73.917383 40.837745, -73.916917 40.838336, -73.916429 40.838948, -73.91594 40.839552, -73.915088 40.839225, -73.913755 40.838743, -73.914238 40.838109, -73.91478 40.837517, -73.915328 40.836954, -73.915871 40.836393, -73.916467 40.835778, -73.918412 40.83644, -73.917848 40.837156))",403,6.7
741,005,042902,36005042902,"POLYGON ((-73.876491 40.875499, -73.875268 40.87714, -73.874387 40.879055, -73.873483 40.878855, -73.872545 40.878746, -73.870944 40.878511, -73.871605 40.876922, -73.872116 40.876961, -73.873692 40.876352, -73.8747 40.875002, -73.875592 40.875254, -73.876491 40.875499))",420,10.1
742,005,019700,36005019700,"POLYGON ((-73.922372 40.836109, -73.920125 40.837588, -73.920479 40.83714, -73.918412 40.83644, -73.916467 40.835778, -73.917706 40.83451, -73.918389 40.833809, -73.919029 40.83309, -73.920365 40.833543, -73.921223 40.833833, -73.922217 40.834163, -73.92318 40.834517, -73.922372 40.836109))",633,8.5
743,081,013500,36081013500,"POLYGON ((-73.90024 40.772151, -73.898809 40.771146, -73.896648 40.772914, -73.89522 40.771904, -73.899616 40.768304, -73.902476 40.77032, -73.90024 40.772151))",88,7.5
744,047,007600,36047007600,"POLYGON ((-74.016651 40.645331, -74.016086 40.645882, -74.015533 40.646418, -74.011484 40.643986, -74.012649 40.642866, -74.013814 40.641745, -74.01607 40.643109, -74.017877 40.644201, -74.016651 40.645331))",655,12.3
745,081,019400,36081019400,"POLYGON ((-73.808017 40.68706, -73.805287 40.687982, -73.804836 40.688225, -73.80415 40.688388, -73.802787 40.687529, -73.80057 40.688198, -73.799135 40.687182, -73.79995 40.686828, -73.798982 40.684859, -73.802564 40.683842, -73.805891 40.682897, -73.806748 40.684683, -73.808017 40.68706))",278,8.7
746,081,091603,36081091603,"POLYGON ((-73.902306 40.562128, -73.908443 40.560759, -73.909231 40.560758, -73.909839 40.556683, -73.913604 40.556468, -73.920987 40.556275, -73.9211 40.555584, -73.927339 40.553512, -73.929099 40.553093, -73.931187 40.557016, -73.932226 40.557675, -73.932071 40.557744, -73.931921 40.557819, -73.931776 40.5579, -73.931367 40.558176, -73.928785 40.559926, -73.928553 40.560032, -73.928326 40.560145, -73.928103 40.560262, -73.927885 40.560384, -73.927672 40.56051, -73.927463 40.560642, -73.92726 40.560778, -73.927073 40.56091, -73.926891 40.561046, -73.926575 40.561282, -73.926157 40.561553, -73.925828 40.561662, -73.925684 40.561701, -73.925587 40.561725, -73.92545 40.56176, -73.925299 40.561807, -73.925101 40.561829, -73.924663 40.561922, -73.924215 40.562001, -73.923295 40.562091, -73.922787 40.562067, -73.922082 40.562074, -73.921078 40.56208, -73.920368 40.562219, -73.920206 40.562533, -73.920197 40.562551, -73.920241 40.562544, -73.92026 40.562612, -73.920117 40.56264, -73.920098 40.562571, -73.920144 40.562562, -73.920169 40.562523, -73.920144 40.562515, -73.92031 40.56223, -73.920179 40.562256, -73.919624 40.562366, -73.919054 40.562481, -73.917661 40.562826, -73.917199 40.562999, -73.916801 40.563185, -73.916497 40.563337, -73.916105 40.563559, -73.91568 40.563817, -73.915524 40.563904, -73.91517 40.5641, -73.914834 40.564242, -73.914535 40.56436, -73.913867 40.564608, -73.913244 40.564656, -73.913132 40.564638, -73.912202 40.565055, -73.912159 40.564971, -73.911883 40.56499, -73.911903 40.565044, -73.911927 40.565112, -73.911942 40.56548, -73.911955 40.565732, -73.911955 40.565811, -73.912145 40.565779, -73.912162 40.565836, -73.91197 40.565869, -73.911736 40.565873, -73.911735 40.565814, -73.911926 40.565814, -73.911925 40.565737, -73.911913 40.56548, -73.91189 40.5651, -73.911875 40.565048, -73.911858 40.564995, -73.911489 40.565115, -73.911338 40.565068, -73.91117 40.565059, -73.911074 40.565053, -73.910798 40.565111, -73.910798 40.565043, -73.910561 40.565007, -73.910332 40.565017, -73.910307 40.565005, -73.910319 40.564966, -73.910175 40.564923, -73.910148 40.564943, -73.910118 40.564956, -73.910101 40.564956, -73.910081 40.564942, -73.910078 40.56492, -73.910096 40.564872, -73.910099 40.564824, -73.910038 40.564794, -73.909768 40.565276, -73.909785 40.565281, -73.909772 40.565305, -73.909717 40.565287, -73.90973 40.565264, -73.909748 40.56527, -73.910023 40.56478, -73.909972 40.564745, -73.909877 40.564486, -73.909876 40.564443, -73.909877 40.564421, -73.909811 40.564327, -73.909763 40.564285, -73.909691 40.564258, -73.909668 40.564241, -73.909654 40.564213, -73.909532 40.564123, -73.909391 40.564046, -73.909265 40.563995, -73.909159 40.563975, -73.909049 40.563961, -73.908921 40.563947, -73.908701 40.563932, -73.908516 40.563939, -73.908354 40.563968, -73.908192 40.563999, -73.90809 40.564027, -73.908073 40.564085, -73.907995 40.564165, -73.907958 40.56416, -73.907929 40.564117, -73.907914 40.564069, -73.907952 40.564008, -73.907973 40.563976, -73.907994 40.563917, -73.908009 40.563857, -73.908016 40.563796, -73.90801 40.563675, -73.907996 40.563615, -73.907968 40.563548, -73.907891 40.563463, -73.907799 40.563374, -73.907699 40.56329, -73.907582 40.563203, -73.907481 40.563137, -73.907336 40.563055, -73.907238 40.563006, -73.907109 40.56295, -73.906976 40.5629, -73.906839 40.562856, -73.906682 40.562816, -73.906546 40.562789, -73.90641 40.562767, -73.906263 40.562752, -73.906102 40.562743, -73.905966 40.562742, -73.905818 40.562748, -73.905658 40.56275, -73.905481 40.562753, -73.905115 40.562829, -73.904657 40.562906, -73.904224 40.562995, -73.903914 40.563083, -73.90367 40.563149, -73.903106 40.563389, -73.902989 40.563445, -73.902939 40.563475, -73.902875 40.563474, -73.902827 40.563441, -73.902794 40.563375, -73.902753 40.563314, -73.902697 40.563248, -73.902649 40.5632, -73.902587 40.563149, -73.902508 40.563095, -73.90244 40.563056, -73.902371 40.563023, -73.90229 40.562992, -73.902206 40.562965, -73.902119 40.562945, -73.90203 40.562931, -73.901939 40.562922, -73.901848 40.56292, -73.901758 40.562924, -73.901661 40.562935, -73.901496 40.562957, -73.901362 40.562979, -73.901215 40.563008, -73.901087 40.563038, -73.90096 40.563071, -73.90067 40.563163, -73.900509 40.563225, -73.900439 40.563244, -73.900058 40.563387, -73.899645 40.563562, -73.899056 40.563813, -73.898605 40.56403, -73.898329 40.564172, -73.898016 40.564359, -73.897967 40.564378, -73.897889 40.564387, -73.897267 40.564673, -73.897122 40.564753, -73.897042 40.564782, -73.896592 40.56504, -73.896281 40.565233, -73.896148 40.565337, -73.89581 40.565633, -73.895666 40.565831, -73.895433 40.56615, -73.895333 40.566341, -73.895367 40.566417, -73.895399 40.566488, -73.895424 40.566587, -73.895577 40.566815, -73.895619 40.566878, -73.895647 40.566939, -73.895656 40.567011, -73.89566 40.567059, -73.89557 40.567063, -73.895491 40.567058, -73.895434 40.56702, -73.895369 40.566953, -73.895315 40.567071, -73.895229 40.567075, -73.895031 40.567116, -73.895046 40.567191, -73.894854 40.567327, -73.894769 40.567384, -73.894597 40.567482, -73.894364 40.56765, -73.89413 40.56782, -73.893963 40.567928, -73.893659 40.568104, -73.893455 40.568235, -73.893263 40.568333, -73.893141 40.568395, -73.892806 40.568515, -73.89261 40.568587, -73.892485 40.568545, -73.892284 40.568512, -73.892145 40.568506, -73.891948 40.568489, -73.891733 40.568455, -73.891465 40.568415, -73.891208 40.568345, -73.89106 40.568304, -73.890757 40.568221, -73.890502 40.568183, -73.890285 40.568172, -73.890165 40.568229, -73.889934 40.568073, -73.889629 40.567983, -73.889595 40.567942, -73.889408 40.567926, -73.889111 40.567916, -73.88879 40.567931, -73.888661 40.567968, -73.888402 40.568079, -73.888189 40.568034, -73.888008 40.568018, -73.887824 40.568047, -73.887474 40.56813, -73.886834 40.568391, -73.886442 40.568446, -73.886263 40.568468, -73.886032 40.568526, -73.88593 40.568484, -73.885674 40.568501, -73.885527 40.568579, -73.885427 40.56859, -73.885349 40.568598, -73.885289 40.568569, -73.885147 40.568549, -73.885015 40.568527, -73.884897 40.5685, -73.88431 40.568696, -73.884305 40.568664, -73.884887 40.56847, -73.884756 40.568289, -73.884628 40.568373, -73.884337 40.568488, -73.884299 40.568437, -73.884597 40.568326, -73.884718 40.568245, -73.884457 40.567896, -73.884166 40.568002, -73.884256 40.568145, -73.884226 40.568166, -73.884156 40.568022, -73.884029 40.568068, -73.884072 40.568195, -73.884036 40.568205, -73.88397 40.56809, -73.883807 40.568154, -73.884023 40.568503, -73.883985 40.568498, -73.883743 40.568156, -73.883577 40.56821, -73.883692 40.568395, -73.883501 40.568465, -73.883698 40.568836, -73.883904 40.568906, -73.883662 40.568857, -73.883465 40.568478, -73.883369 40.568332, -73.883131 40.568381, -73.88277 40.567597, -73.894551 40.564295, -73.902306 40.562128))",235,6.2
747,005,003900,36005003900,"POLYGON ((-73.926443 40.811507, -73.924683 40.812384, -73.923726 40.811979, -73.921486 40.811035, -73.918049 40.809575, -73.916184 40.80879, -73.916589 40.808133, -73.917479 40.806823, -73.919224 40.807558, -73.920046 40.807907, -73.922886 40.809106, -73.925142 40.81005, -73.927121 40.810949, -73.926443 40.811507))",491,7.3
748,047,082200,36047082200,"POLYGON ((-73.956388 40.655875, -73.953048 40.656081, -73.952959 40.65525, -73.952824 40.653978, -73.952664 40.65249, -73.952563 40.651546, -73.952469 40.65067, -73.955825 40.65053, -73.955907 40.651369, -73.95601 40.652314, -73.956164 40.653777, -73.9563 40.655049, -73.956388 40.655875))",261,3.4
749,047,111000,36047111000,"POLYGON ((-73.884131 40.661433, -73.880892 40.662834, -73.879683 40.66117, -73.878592 40.659701, -73.881826 40.658308, -73.882912 40.659781, -73.884131 40.661433))",195,6.3
750,047,033500,36047033500,"POLYGON ((-73.947899 40.667922, -73.947818 40.668784, -73.942285 40.668461, -73.939515 40.668296, -73.936749 40.668128, -73.936825 40.667317, -73.936907 40.666426, -73.939676 40.666578, -73.942444 40.666727, -73.947984 40.667031, -73.947899 40.667922))",286,8.9
751,061,004300,36061004300,"POLYGON ((-73.998812 40.723021, -73.996772 40.725432, -73.995846 40.725208, -73.995329 40.725084, -73.993458 40.724433, -73.992604 40.724136, -73.993259 40.722353, -73.993523 40.721632, -73.993795 40.720937, -73.995464 40.721619, -73.996268 40.721952, -73.997123 40.722301, -73.998812 40.723021))",73,1.9
752,081,046800,36081046800,"POLYGON ((-73.785353 40.712284, -73.783561 40.712711, -73.782366 40.713003, -73.780589 40.713428, -73.779855 40.711178, -73.779048 40.70871, -73.78237 40.708076, -73.78429 40.707931, -73.785305 40.710063, -73.784456 40.710373, -73.785353 40.712284))",285,7.5
753,081,025401,36081025401,"POLYGON ((-73.801196 40.695337, -73.800532 40.695857, -73.797537 40.698199, -73.796009 40.696675, -73.794824 40.694982, -73.793635 40.693471, -73.798031 40.691621, -73.798823 40.69248, -73.799239 40.692866, -73.800188 40.693589, -73.800936 40.694425, -73.801196 40.695337))",195,4.1
754,061,023100,36061023100,"POLYGON ((-73.947117 40.825904, -73.946203 40.827154, -73.945292 40.828401, -73.943898 40.827815, -73.942453 40.827207, -73.941536 40.826821, -73.940595 40.826414, -73.942924 40.82326, -73.943842 40.823648, -73.944756 40.824032, -73.946222 40.824652, -73.947604 40.825233, -73.947117 40.825904))",353,5.1
755,081,061400,36081061400,"POLYGON ((-73.733091 40.687303, -73.732239 40.688937, -73.726787 40.687274, -73.725996 40.686932, -73.725926 40.686225, -73.725821 40.68395, -73.725861 40.683223, -73.727183 40.683597, -73.73396 40.685639, -73.733091 40.687303))",45,3.0
756,047,023500,36047023500,"POLYGON ((-73.960158 40.694117, -73.957997 40.694366, -73.956143 40.694579, -73.955826 40.692993, -73.95541 40.690908, -73.957272 40.690694, -73.959428 40.690448, -73.959844 40.69253, -73.960158 40.694117))",1042,18.6
757,061,006100,36061006100,"POLYGON ((-73.994585 40.734672, -73.994118 40.735313, -73.993617 40.736005, -73.991715 40.735215, -73.990754 40.734839, -73.989903 40.734435, -73.989868 40.733528, -73.990212 40.731996, -73.99039 40.731289, -73.99146 40.731738, -73.993814 40.732731, -73.995489 40.733437, -73.994585 40.734672))",192,3.7
758,061,019200,36061019200,"MULTIPOLYGON (((-73.92725 40.802558, -73.927525 40.802764, -73.928225 40.80385, -73.92725 40.802558)), ((-73.92725 40.802558, -73.925081 40.802521, -73.926419 40.802476, -73.926562 40.802476, -73.926737 40.8025, -73.92725 40.802558)), ((-73.927599 40.79803, -73.927379 40.798593, -73.926901 40.799888, -73.926854 40.799988, -73.925603 40.801998, -73.925291 40.802002, -73.927599 40.79803)), ((-73.931969 40.800711, -73.931773 40.800979, -73.93073 40.802427, -73.929983 40.802985, -73.929857 40.80291, -73.929771 40.80271, -73.929621 40.802353, -73.929151 40.801146, -73.928932 40.800858, -73.92893 40.800738, -73.928914 40.799407, -73.928914 40.798889, -73.928939 40.798321, -73.929039 40.796694, -73.929256 40.795867, -73.929777 40.796156, -73.931743 40.796988, -73.933991 40.797932, -73.933516 40.798594, -73.931969 40.800711)))",462,10.9
